,REQUEST_GUID,FORM_ID,COUNTRY,USAGE,UPDATE_DT,FUNCTION,RESULT_INDICATOR,OPERATOR,LIMIT,UNIT,HIGH_OPERATOR,HIGH_LIMIT,CITATION,REGLINK,COMMENTS,CITATION_UPDATE_IN_PROGRESS,REGULATION_NAME
1112652,20211122226,264998,Greece,"Tea (dried leaves, stalks and flowers)",2021-11-22,Pesticides,LIMITED,<=,0.05,PPM,-,,EU Pesticides Database: Regulation (EC) 396/2005 as amended - Acetamiprid,doc=eu_pest_en.pdf&pg=1,**Citation details:**<br> **comments:** (*) Indicates lower limit of analytical determination   **Substance:** Acetamiprid **function:** Pesticides  **usage:** 0610000 Teas **country:** European Union  **Class** PESTICIDES: NEONICOTINOID INSECTICIDE  ,0,
1112653,20211122226,264998,Poland,"Tea (dried leaves, stalks and flowers)",2021-11-22,Pesticides,LIMITED,<=,0.05,PPM,-,,EU Pesticides Database: Regulation (EC) 396/2005 as amended - Acetamiprid,doc=eu_pest_en.pdf&pg=1,**Citation details:**<br> **comments:** (*) Indicates lower limit of analytical determination   **Substance:** Acetamiprid **function:** Pesticides  **usage:** 0600000 TEAS- COFFEE- HERBAL INFUSIONS- COCOA AND CAROBS **country:** European Union  **Class** PESTICIDES: NEONICOTINOID INSECTICIDE  ,0,
1112654,20211122226,264998,Poland,"Tea (dried leaves, stalks and flowers)",2021-11-22,Pesticides,LIMITED,<=,0.05,PPM,-,,EU Pesticides Database: Regulation (EC) 396/2005 as amended - Acetamiprid,doc=eu_pest_en.pdf&pg=1,**Citation details:**<br> **comments:** (*) Indicates lower limit of analytical determination   **Substance:** Acetamiprid **function:** Pesticides  **usage:** 0610000 Teas **country:** European Union  **Class** PESTICIDES: NEONICOTINOID INSECTICIDE  ,0,
1112659,20211122226,264998,Estonia,"Tea (dried leaves, stalks and flowers)",2021-11-22,Pesticides,LIMITED,<=,0.05,PPM,-,,EU Pesticides Database: Regulation (EC) 396/2005 as amended - Acetamiprid,doc=eu_pest_en.pdf&pg=1,**Citation details:**<br> **comments:** (*) Indicates lower limit of analytical determination   **Substance:** Acetamiprid **function:** Pesticides  **usage:** 0600000 TEAS- COFFEE- HERBAL INFUSIONS- COCOA AND CAROBS **country:** European Union  **Class** PESTICIDES: NEONICOTINOID INSECTICIDE  ,0,
1112660,20211122226,264998,Estonia,"Tea (dried leaves, stalks and flowers)",2021-11-22,Pesticides,LIMITED,<=,0.05,PPM,-,,EU Pesticides Database: Regulation (EC) 396/2005 as amended - Acetamiprid,doc=eu_pest_en.pdf&pg=1,**Citation details:**<br> **comments:** (*) Indicates lower limit of analytical determination   **Substance:** Acetamiprid **function:** Pesticides  **usage:** 0610000 Teas **country:** European Union  **Class** PESTICIDES: NEONICOTINOID INSECTICIDE  ,0,
1112669,20211122226,264998,United States,"Tea (dried leaves, stalks and flowers)",2021-11-22,Pesticides,LIMITED,<=,50.0,PPM,-,,"40 CFR 180.578 Acetamiprid; tolerances for residues [85 FR 8441, February 14, 2020] - Pesticide Residues",doc=us_40cfr180_578_20.pdf&pg=1,"**Citation details:**<br> **comments:** Tolerances are established for residues of the insecticide acetamiprid, including its metabolites and degradates There are no U.S. registrations as of February 10, 2010, for the use of acetamiprid on dried tea   **Substance:** Acetamiprid **function:** Pesticides  **usage:** Tea- dried   **Class** PESTICIDES: NEONICOTINOID INSECTICIDE  ",0,
1112670,20211122226,264998,United States,Tea (instant),2021-11-22,Pesticides,LIMITED,<=,0.01,PPM,-,,"40 CFR 180.578 Acetamiprid; tolerances for residues [85 FR 8441, February 14, 2020] - Pesticide Residues",doc=us_40cfr180_578_20.pdf&pg=1,"**Citation details:**<br> **comments:** Tolerances are established for residues of the insecticide acetamiprid, including its metabolites and degradates   **Substance:** Acetamiprid **function:** Pesticides  **usage:** All food/feed items   **Class** PESTICIDES: NEONICOTINOID INSECTICIDE  ",0,
1112671,20211122226,264998,United States,Tea (ready-to-drink),2021-11-22,Pesticides,LIMITED,<=,0.01,PPM,-,,"40 CFR 180.578 Acetamiprid; tolerances for residues [85 FR 8441, February 14, 2020] - Pesticide Residues",doc=us_40cfr180_578_20.pdf&pg=1,"**Citation details:**<br> **comments:** Tolerances are established for residues of the insecticide acetamiprid, including its metabolites and degradates   **Substance:** Acetamiprid **function:** Pesticides  **usage:** All food/feed items   **Class** PESTICIDES: NEONICOTINOID INSECTICIDE  ",0,
1112673,20211122226,264998,China,"Tea (dried leaves, stalks and flowers)",2021-11-22,Pesticides,LIMITED,<=,10.0,PPM,-,,GB 2763-2021: Maximum Residue Limits for Pesticides in Foods (Chinese) - Pesticide Residues 2,doc=cn_gb_2763_2021_cn.pdf&pg=103,**Citation details:**<br>    **Substance:** å¶è«è **function:** Pesticides  **usage:** Tea [è¶å¶]   **Class** PESTICIDES: NEONICOTINOID INSECTICIDE  ,0,
1112674,20211122226,264998,Luxembourg,"Tea (dried leaves, stalks and flowers)",2021-11-22,Pesticides,LIMITED,<=,0.05,PPM,-,,EU Pesticides Database: Regulation (EC) 396/2005 as amended - Acetamiprid,doc=eu_pest_en.pdf&pg=1,**Citation details:**<br> **comments:** (*) Indicates lower limit of analytical determination   **Substance:** Acetamiprid **function:** Pesticides  **usage:** 0600000 TEAS- COFFEE- HERBAL INFUSIONS- COCOA AND CAROBS **country:** European Union  **Class** PESTICIDES: NEONICOTINOID INSECTICIDE  ,0,
1112675,20211122226,264998,Luxembourg,"Tea (dried leaves, stalks and flowers)",2021-11-22,Pesticides,LIMITED,<=,0.05,PPM,-,,EU Pesticides Database: Regulation (EC) 396/2005 as amended - Acetamiprid,doc=eu_pest_en.pdf&pg=1,**Citation details:**<br> **comments:** (*) Indicates lower limit of analytical determination   **Substance:** Acetamiprid **function:** Pesticides  **usage:** 0610000 Teas **country:** European Union  **Class** PESTICIDES: NEONICOTINOID INSECTICIDE  ,0,
1112842,20211122226,264998,Montserrat,"Tea (dried leaves, stalks and flowers)",2021-11-22,Pesticides,LIMITED,<=,0.05,PPM,-,,EU Pesticides Database: Regulation (EC) 396/2005 as amended - Acetamiprid,doc=eu_pest_en.pdf&pg=1,**Citation details:**<br> **comments:** (*) Indicates lower limit of analytical determination   **Substance:** Acetamiprid **function:** Pesticides  **usage:** 0600000 TEAS- COFFEE- HERBAL INFUSIONS- COCOA AND CAROBS **country:** European Union  **Class** PESTICIDES: NEONICOTINOID INSECTICIDE  ,0,
1112843,20211122226,264998,Montserrat,"Tea (dried leaves, stalks and flowers)",2021-11-22,Pesticides,LIMITED,<=,0.05,PPM,-,,EU Pesticides Database: Regulation (EC) 396/2005 as amended - Acetamiprid,doc=eu_pest_en.pdf&pg=1,**Citation details:**<br> **comments:** (*) Indicates lower limit of analytical determination   **Substance:** Acetamiprid **function:** Pesticides  **usage:** 0610000 Teas **country:** European Union  **Class** PESTICIDES: NEONICOTINOID INSECTICIDE  ,0,
1112844,20211122226,264998,Sao Tome and Principe,"Tea (dried leaves, stalks and flowers)",2021-11-22,Pesticides,LIMITED,<=,0.05,PPM,-,,EU Pesticides Database: Regulation (EC) 396/2005 as amended - Acetamiprid,doc=eu_pest_en.pdf&pg=1,**Citation details:**<br> **comments:** (*) Indicates lower limit of analytical determination   **Substance:** Acetamiprid **function:** Pesticides  **usage:** 0600000 TEAS- COFFEE- HERBAL INFUSIONS- COCOA AND CAROBS **country:** European Union  **Class** PESTICIDES: NEONICOTINOID INSECTICIDE  ,0,
1112845,20211122226,264998,Sao Tome and Principe,"Tea (dried leaves, stalks and flowers)",2021-11-22,Pesticides,LIMITED,<=,0.05,PPM,-,,EU Pesticides Database: Regulation (EC) 396/2005 as amended - Acetamiprid,doc=eu_pest_en.pdf&pg=1,**Citation details:**<br> **comments:** (*) Indicates lower limit of analytical determination   **Substance:** Acetamiprid **function:** Pesticides  **usage:** 0610000 Teas **country:** European Union  **Class** PESTICIDES: NEONICOTINOID INSECTICIDE  ,0,
1112846,20211122226,264998,WHO,"Tea (dried leaves, stalks and flowers)",2021-11-22,Pesticides,LIMITED,-,,-,-,,Recommended Classification of Pesticides by Hazard and guidelines to classification (2019) - Pesticide Residues,doc=who_class_pest_2019.pdf&pg=27,**Citation details:**<br> **comments:** No limit given   **Substance:** Acetamiprid **function:** Pesticides  **usage:** Food   **Class** PESTICIDES: NEONICOTINOID INSECTICIDE  ,0,
1112847,20211122226,264998,WHO,Tea (instant),2021-11-22,Pesticides,LIMITED,-,,-,-,,Recommended Classification of Pesticides by Hazard and guidelines to classification (2019) - Pesticide Residues,doc=who_class_pest_2019.pdf&pg=27,**Citation details:**<br> **comments:** No limit given   **Substance:** Acetamiprid **function:** Pesticides  **usage:** Food   **Class** PESTICIDES: NEONICOTINOID INSECTICIDE  ,0,
1112848,20211122226,264998,WHO,Tea (ready-to-drink),2021-11-22,Pesticides,LIMITED,-,,-,-,,Recommended Classification of Pesticides by Hazard and guidelines to classification (2019) - Pesticide Residues,doc=who_class_pest_2019.pdf&pg=27,**Citation details:**<br> **comments:** No limit given   **Substance:** Acetamiprid **function:** Pesticides  **usage:** Food   **Class** PESTICIDES: NEONICOTINOID INSECTICIDE  ,0,
1112850,20211122226,264998,Puerto Rico,"Tea (dried leaves, stalks and flowers)",2021-11-22,Pesticides,LIMITED,<=,50.0,PPM,-,,"40 CFR 180.578 Acetamiprid; tolerances for residues [85 FR 8441, February 14, 2020] - Pesticide Residues",doc=us_40cfr180_578_20.pdf&pg=1,"**Citation details:**<br> **comments:** Tolerances are established for residues of the insecticide acetamiprid, including its metabolites and degradates There are no U.S. registrations as of February 10, 2010, for the use of acetamiprid on dried tea   **Substance:** Acetamiprid **function:** Pesticides  **usage:** Tea- dried **country:** United States  **Class** PESTICIDES: NEONICOTINOID INSECTICIDE  ",0,
1112851,20211122226,264998,Puerto Rico,Tea (instant),2021-11-22,Pesticides,LIMITED,<=,0.01,PPM,-,,"40 CFR 180.578 Acetamiprid; tolerances for residues [85 FR 8441, February 14, 2020] - Pesticide Residues",doc=us_40cfr180_578_20.pdf&pg=1,"**Citation details:**<br> **comments:** Tolerances are established for residues of the insecticide acetamiprid, including its metabolites and degradates   **Substance:** Acetamiprid **function:** Pesticides  **usage:** All food/feed items **country:** United States  **Class** PESTICIDES: NEONICOTINOID INSECTICIDE  ",0,
1112852,20211122226,264998,Puerto Rico,Tea (ready-to-drink),2021-11-22,Pesticides,LIMITED,<=,0.01,PPM,-,,"40 CFR 180.578 Acetamiprid; tolerances for residues [85 FR 8441, February 14, 2020] - Pesticide Residues",doc=us_40cfr180_578_20.pdf&pg=1,"**Citation details:**<br> **comments:** Tolerances are established for residues of the insecticide acetamiprid, including its metabolites and degradates   **Substance:** Acetamiprid **function:** Pesticides  **usage:** All food/feed items **country:** United States  **Class** PESTICIDES: NEONICOTINOID INSECTICIDE  ",0,
1112854,20211122226,264998,Sint Maarten,"Tea (dried leaves, stalks and flowers)",2021-11-22,Pesticides,LIMITED,<=,50.0,PPM,-,,"40 CFR 180.578 Acetamiprid; tolerances for residues [85 FR 8441, February 14, 2020] - Pesticide Residues",doc=us_40cfr180_578_20.pdf&pg=1,"**Citation details:**<br> **comments:** Tolerances are established for residues of the insecticide acetamiprid, including its metabolites and degradates There are no U.S. registrations as of February 10, 2010, for the use of acetamiprid on dried tea   **Substance:** Acetamiprid **function:** Pesticides  **usage:** Tea- dried **country:** United States  **Class** PESTICIDES: NEONICOTINOID INSECTICIDE  ",0,
1112855,20211122226,264998,Sint Maarten,Tea (instant),2021-11-22,Pesticides,LIMITED,<=,0.01,PPM,-,,"40 CFR 180.578 Acetamiprid; tolerances for residues [85 FR 8441, February 14, 2020] - Pesticide Residues",doc=us_40cfr180_578_20.pdf&pg=1,"**Citation details:**<br> **comments:** Tolerances are established for residues of the insecticide acetamiprid, including its metabolites and degradates   **Substance:** Acetamiprid **function:** Pesticides  **usage:** All food/feed items **country:** United States  **Class** PESTICIDES: NEONICOTINOID INSECTICIDE  ",0,
1112856,20211122226,264998,Sint Maarten,Tea (ready-to-drink),2021-11-22,Pesticides,LIMITED,<=,0.01,PPM,-,,"40 CFR 180.578 Acetamiprid; tolerances for residues [85 FR 8441, February 14, 2020] - Pesticide Residues",doc=us_40cfr180_578_20.pdf&pg=1,"**Citation details:**<br> **comments:** Tolerances are established for residues of the insecticide acetamiprid, including its metabolites and degradates   **Substance:** Acetamiprid **function:** Pesticides  **usage:** All food/feed items **country:** United States  **Class** PESTICIDES: NEONICOTINOID INSECTICIDE  ",0,
1112858,20211122226,264998,Monaco,"Tea (dried leaves, stalks and flowers)",2021-11-22,Pesticides,LIMITED,<=,0.05,PPM,-,,EU Pesticides Database: Regulation (EC) 396/2005 as amended - Acetamiprid,doc=eu_pest_en.pdf&pg=1,**Citation details:**<br> **comments:** (*) Indicates lower limit of analytical determination   **Substance:** Acetamiprid **function:** Pesticides  **usage:** 0600000 TEAS- COFFEE- HERBAL INFUSIONS- COCOA AND CAROBS **country:** European Union  **Class** PESTICIDES: NEONICOTINOID INSECTICIDE  ,0,
1112859,20211122226,264998,Monaco,"Tea (dried leaves, stalks and flowers)",2021-11-22,Pesticides,LIMITED,<=,0.05,PPM,-,,EU Pesticides Database: Regulation (EC) 396/2005 as amended - Acetamiprid,doc=eu_pest_en.pdf&pg=1,**Citation details:**<br> **comments:** (*) Indicates lower limit of analytical determination   **Substance:** Acetamiprid **function:** Pesticides  **usage:** 0610000 Teas **country:** European Union  **Class** PESTICIDES: NEONICOTINOID INSECTICIDE  ,0,
1112861,20211122226,264998,French West Indies,"Tea (dried leaves, stalks and flowers)",2021-11-22,Pesticides,LIMITED,<=,0.05,PPM,-,,EU Pesticides Database: Regulation (EC) 396/2005 as amended - Acetamiprid,doc=eu_pest_en.pdf&pg=1,**Citation details:**<br> **comments:** (*) Indicates lower limit of analytical determination   **Substance:** Acetamiprid **function:** Pesticides  **usage:** 0600000 TEAS- COFFEE- HERBAL INFUSIONS- COCOA AND CAROBS **country:** European Union  **Class** PESTICIDES: NEONICOTINOID INSECTICIDE  ,0,
1112862,20211122226,264998,French West Indies,"Tea (dried leaves, stalks and flowers)",2021-11-22,Pesticides,LIMITED,<=,0.05,PPM,-,,EU Pesticides Database: Regulation (EC) 396/2005 as amended - Acetamiprid,doc=eu_pest_en.pdf&pg=1,**Citation details:**<br> **comments:** (*) Indicates lower limit of analytical determination   **Substance:** Acetamiprid **function:** Pesticides  **usage:** 0610000 Teas **country:** European Union  **Class** PESTICIDES: NEONICOTINOID INSECTICIDE  ,0,
1112863,20211122226,264998,Sint Maarten,"Tea (dried leaves, stalks and flowers)",2021-11-22,Pesticides,LIMITED,<=,0.05,PPM,-,,EU Pesticides Database: Regulation (EC) 396/2005 as amended - Acetamiprid,doc=eu_pest_en.pdf&pg=1,**Citation details:**<br> **comments:** (*) Indicates lower limit of analytical determination   **Substance:** Acetamiprid **function:** Pesticides  **usage:** 0600000 TEAS- COFFEE- HERBAL INFUSIONS- COCOA AND CAROBS **country:** European Union  **Class** PESTICIDES: NEONICOTINOID INSECTICIDE  ,0,
1112864,20211122226,264998,New Caledonia,"Tea (dried leaves, stalks and flowers)",2021-11-22,Pesticides,LIMITED,<=,0.1,PPM,-,,"Order of August 5, 1992 (Consolidated-2008): Eligible pesticide residues (French) - Annexe IV",doc=fr_arrete_5_aout_1992_cons08.pdf&pg=63,**Citation details:**<br>    **Substance:** AcÃ©tamipride **function:** Pesticides  **usage:** thÃ©- houblon **country:** France  **Class** PESTICIDES: NEONICOTINOID INSECTICIDE  ,0,
1112866,20211122226,264998,Sint Maarten,"Tea (dried leaves, stalks and flowers)",2021-11-22,Pesticides,LIMITED,<=,0.05,PPM,-,,EU Pesticides Database: Regulation (EC) 396/2005 as amended - Acetamiprid,doc=eu_pest_en.pdf&pg=1,**Citation details:**<br> **comments:** (*) Indicates lower limit of analytical determination   **Substance:** Acetamiprid **function:** Pesticides  **usage:** 0610000 Teas **country:** European Union  **Class** PESTICIDES: NEONICOTINOID INSECTICIDE  ,0,
1112867,20211122226,264998,Anguilla,"Tea (dried leaves, stalks and flowers)",2021-11-22,Pesticides,LIMITED,<=,0.05,PPM,-,,EU Pesticides Database: Regulation (EC) 396/2005 as amended - Acetamiprid,doc=eu_pest_en.pdf&pg=1,**Citation details:**<br> **comments:** (*) Indicates lower limit of analytical determination   **Substance:** Acetamiprid **function:** Pesticides  **usage:** 0600000 TEAS- COFFEE- HERBAL INFUSIONS- COCOA AND CAROBS **country:** European Union  **Class** PESTICIDES: NEONICOTINOID INSECTICIDE  ,0,
1112868,20211122226,264998,Anguilla,"Tea (dried leaves, stalks and flowers)",2021-11-22,Pesticides,LIMITED,<=,0.05,PPM,-,,EU Pesticides Database: Regulation (EC) 396/2005 as amended - Acetamiprid,doc=eu_pest_en.pdf&pg=1,**Citation details:**<br> **comments:** (*) Indicates lower limit of analytical determination   **Substance:** Acetamiprid **function:** Pesticides  **usage:** 0610000 Teas **country:** European Union  **Class** PESTICIDES: NEONICOTINOID INSECTICIDE  ,0,
1112869,20211122226,264998,Greenland,"Tea (dried leaves, stalks and flowers)",2021-11-22,Pesticides,LIMITED,<=,0.05,PPM,-,,EU Pesticides Database: Regulation (EC) 396/2005 as amended - Acetamiprid,doc=eu_pest_en.pdf&pg=1,**Citation details:**<br> **comments:** (*) Indicates lower limit of analytical determination   **Substance:** Acetamiprid **function:** Pesticides  **usage:** 0600000 TEAS- COFFEE- HERBAL INFUSIONS- COCOA AND CAROBS **country:** European Union  **Class** PESTICIDES: NEONICOTINOID INSECTICIDE  ,0,
1112870,20211122226,264998,Greenland,"Tea (dried leaves, stalks and flowers)",2021-11-22,Pesticides,LIMITED,<=,0.05,PPM,-,,EU Pesticides Database: Regulation (EC) 396/2005 as amended - Acetamiprid,doc=eu_pest_en.pdf&pg=1,**Citation details:**<br> **comments:** (*) Indicates lower limit of analytical determination   **Substance:** Acetamiprid **function:** Pesticides  **usage:** 0610000 Teas **country:** European Union  **Class** PESTICIDES: NEONICOTINOID INSECTICIDE  ,0,
1112871,20211122226,264998,Liechtenstein,"Tea (dried leaves, stalks and flowers)",2021-11-22,Pesticides,LIMITED,<=,0.05,PPM,-,,EU Pesticides Database: Regulation (EC) 396/2005 as amended - Acetamiprid,doc=eu_pest_en.pdf&pg=1,**Citation details:**<br> **comments:** (*) Indicates lower limit of analytical determination   **Substance:** Acetamiprid **function:** Pesticides  **usage:** 0600000 TEAS- COFFEE- HERBAL INFUSIONS- COCOA AND CAROBS **country:** European Union  **Class** PESTICIDES: NEONICOTINOID INSECTICIDE  ,0,
1112872,20211122226,264998,Liechtenstein,"Tea (dried leaves, stalks and flowers)",2021-11-22,Pesticides,LIMITED,<=,0.05,PPM,-,,EU Pesticides Database: Regulation (EC) 396/2005 as amended - Acetamiprid,doc=eu_pest_en.pdf&pg=1,**Citation details:**<br> **comments:** (*) Indicates lower limit of analytical determination   **Substance:** Acetamiprid **function:** Pesticides  **usage:** 0610000 Teas **country:** European Union  **Class** PESTICIDES: NEONICOTINOID INSECTICIDE  ,0,
